appid,game_name,concurrent_players,collected_at
570,Dota 2,478754,2026-01-01 07:12:41.060177
1778820,TEKKEN 8,5169,2026-01-01 07:12:41.060177
271590,Grand Theft Auto V,63461,2026-01-01 07:22:44.819386
1811260,EA SPORTS FC™ 26,520,2026-01-01 07:22:44.819386
730,Counter-Strike 2,946569,2026-01-01 07:22:44.819386
578080,PUBG: Battlegrounds,412858,2026-01-01 07:22:44.819386
1172470,Apex Legends,97025,2026-01-01 07:22:44.819386
570,Dota 2,484723,2026-01-01 07:22:44.819386
1778820,TEKKEN 8,5169,2026-01-01 07:22:44.819386
271590,Grand Theft Auto V,63461,2026-01-01 07:32:50.632943
1811260,EA SPORTS FC™ 26,538,2026-01-01 07:32:50.632943
730,Counter-Strike 2,946569,2026-01-01 07:32:50.632943
578080,PUBG: Battlegrounds,412858,2026-01-01 07:32:50.632943
1172470,Apex Legends,100312,2026-01-01 07:32:50.632943
570,Dota 2,484723,2026-01-01 07:32:50.632943
1778820,TEKKEN 8,5186,2026-01-01 07:32:50.632943
271590,Grand Theft Auto V,64391,2026-01-01 07:42:54.175209
1811260,EA SPORTS FC™ 26,538,2026-01-01 07:42:54.175209
730,Counter-Strike 2,958492,2026-01-01 07:42:54.175209
578080,PUBG: Battlegrounds,419272,2026-01-01 07:42:54.175209
1172470,Apex Legends,100312,2026-01-01 07:42:54.175209
570,Dota 2,488609,2026-01-01 07:42:54.175209
1778820,TEKKEN 8,5186,2026-01-01 07:42:54.175209
271590,Grand Theft Auto V,66578,2026-01-01 07:52:57.116186
1811260,EA SPORTS FC™ 26,531,2026-01-01 07:52:57.116186
730,Counter-Strike 2,977819,2026-01-01 07:52:57.116186
578080,PUBG: Battlegrounds,429665,2026-01-01 07:52:57.116186
1172470,Apex Legends,102233,2026-01-01 07:52:57.116186
570,Dota 2,497925,2026-01-01 07:52:57.116186
1778820,TEKKEN 8,5161,2026-01-01 07:52:57.116186
271590,Grand Theft Auto V,66578,2026-01-01 08:02:59.881316
1811260,EA SPORTS FC™ 26,531,2026-01-01 08:02:59.881316
730,Counter-Strike 2,977819,2026-01-01 08:02:59.881316
578080,PUBG: Battlegrounds,429665,2026-01-01 08:02:59.881316
1172470,Apex Legends,102233,2026-01-01 08:02:59.881316
570,Dota 2,497925,2026-01-01 08:02:59.881316
1778820,TEKKEN 8,5161,2026-01-01 08:02:59.881316
271590,Grand Theft Auto V,68132,2026-01-01 08:13:02.756607
1811260,EA SPORTS FC™ 26,537,2026-01-01 08:13:02.756607
730,Counter-Strike 2,981097,2026-01-01 08:13:02.756607
578080,PUBG: Battlegrounds,434180,2026-01-01 08:13:02.756607
1172470,Apex Legends,103076,2026-01-01 08:13:02.756607
570,Dota 2,505530,2026-01-01 08:13:02.756607
1778820,TEKKEN 8,5211,2026-01-01 08:13:02.756607
271590,Grand Theft Auto V,68132,2026-01-01 08:23:06.717484
1811260,EA SPORTS FC™ 26,537,2026-01-01 08:23:06.717484
730,Counter-Strike 2,996264,2026-01-01 08:23:06.717484
578080,PUBG: Battlegrounds,434180,2026-01-01 08:23:06.717484
1172470,Apex Legends,103076,2026-01-01 08:23:06.717484
570,Dota 2,505530,2026-01-01 08:23:06.717484
1778820,TEKKEN 8,5211,2026-01-01 08:23:06.717484
271590,Grand Theft Auto V,70510,2026-01-01 08:33:09.709495
1811260,EA SPORTS FC™ 26,565,2026-01-01 08:33:09.709495
730,Counter-Strike 2,1012051,2026-01-01 08:33:09.709495
578080,PUBG: Battlegrounds,433834,2026-01-01 08:33:09.709495
1172470,Apex Legends,102478,2026-01-01 08:33:09.709495
570,Dota 2,511925,2026-01-01 08:33:09.709495
1778820,TEKKEN 8,5249,2026-01-01 08:33:09.709495
271590,Grand Theft Auto V,70510,2026-01-01 08:43:12.537195
1811260,EA SPORTS FC™ 26,583,2026-01-01 08:43:12.537195
730,Counter-Strike 2,1012051,2026-01-01 08:43:12.537195
578080,PUBG: Battlegrounds,433834,2026-01-01 08:43:12.537195
1172470,Apex Legends,102478,2026-01-01 08:43:12.537195
570,Dota 2,511925,2026-01-01 08:43:12.537195
1778820,TEKKEN 8,5190,2026-01-01 08:43:12.537195
271590,Grand Theft Auto V,72541,2026-01-01 08:53:15.338909
1811260,EA SPORTS FC™ 26,589,2026-01-01 08:53:15.338909
730,Counter-Strike 2,1025126,2026-01-01 08:53:15.338909
578080,PUBG: Battlegrounds,426994,2026-01-01 08:53:15.338909
1172470,Apex Legends,101065,2026-01-01 08:53:15.338909
570,Dota 2,517944,2026-01-01 08:53:15.338909
1778820,TEKKEN 8,5209,2026-01-01 08:53:15.338909
271590,Grand Theft Auto V,73789,2026-01-01 09:03:18.326816
1811260,EA SPORTS FC™ 26,585,2026-01-01 09:03:18.326816
730,Counter-Strike 2,1027562,2026-01-01 09:03:18.326816
578080,PUBG: Battlegrounds,426994,2026-01-01 09:03:18.326816
1172470,Apex Legends,101065,2026-01-01 09:03:18.326816
570,Dota 2,521618,2026-01-01 09:03:18.326816
1778820,TEKKEN 8,5185,2026-01-01 09:03:18.326816
271590,Grand Theft Auto V,73789,2026-01-01 09:13:21.921575
1811260,EA SPORTS FC™ 26,585,2026-01-01 09:13:21.921575
730,Counter-Strike 2,1027562,2026-01-01 09:13:21.921575
578080,PUBG: Battlegrounds,420667,2026-01-01 09:13:21.921575
1172470,Apex Legends,97129,2026-01-01 09:13:21.921575
570,Dota 2,521618,2026-01-01 09:13:21.921575
1778820,TEKKEN 8,5185,2026-01-01 09:13:21.921575
271590,Grand Theft Auto V,75984,2026-01-01 09:23:25.005403
1811260,EA SPORTS FC™ 26,597,2026-01-01 09:23:25.005403
730,Counter-Strike 2,1027299,2026-01-01 09:23:25.005403
578080,PUBG: Battlegrounds,413634,2026-01-01 09:23:25.005403
1172470,Apex Legends,94974,2026-01-01 09:23:25.005403
570,Dota 2,525831,2026-01-01 09:23:25.005403
1778820,TEKKEN 8,5126,2026-01-01 09:23:25.005403
271590,Grand Theft Auto V,75984,2026-01-01 09:33:28.260073
1811260,EA SPORTS FC™ 26,632,2026-01-01 09:33:28.260073
730,Counter-Strike 2,1029424,2026-01-01 09:33:28.260073
578080,PUBG: Battlegrounds,401558,2026-01-01 09:33:28.260073
1172470,Apex Legends,94974,2026-01-01 09:33:28.260073
570,Dota 2,525831,2026-01-01 09:33:28.260073
1778820,TEKKEN 8,5094,2026-01-01 09:33:28.260073
271590,Grand Theft Auto V,77039,2026-01-01 09:43:31.354475
1811260,EA SPORTS FC™ 26,655,2026-01-01 09:43:31.354475
730,Counter-Strike 2,1028982,2026-01-01 09:43:31.354475
578080,PUBG: Battlegrounds,390120,2026-01-01 09:43:31.354475
1172470,Apex Legends,90637,2026-01-01 09:43:31.354475
570,Dota 2,532095,2026-01-01 09:43:31.354475
1778820,TEKKEN 8,5112,2026-01-01 09:43:31.354475
271590,Grand Theft Auto V,79662,2026-01-01 09:53:34.692352
1811260,EA SPORTS FC™ 26,670,2026-01-01 09:53:34.692352
730,Counter-Strike 2,1030900,2026-01-01 09:53:34.692352
578080,PUBG: Battlegrounds,383503,2026-01-01 09:53:34.692352
1172470,Apex Legends,88428,2026-01-01 09:53:34.692352
570,Dota 2,534141,2026-01-01 09:53:34.692352
1778820,TEKKEN 8,5124,2026-01-01 09:53:34.692352
271590,Grand Theft Auto V,78939,2026-01-01 10:03:38.513633
1811260,EA SPORTS FC™ 26,692,2026-01-01 10:03:38.513633
730,Counter-Strike 2,1032134,2026-01-01 10:03:38.513633
578080,PUBG: Battlegrounds,380710,2026-01-01 10:03:38.513633
1172470,Apex Legends,86337,2026-01-01 10:03:38.513633
570,Dota 2,535953,2026-01-01 10:03:38.513633
1778820,TEKKEN 8,5082,2026-01-01 10:03:38.513633
271590,Grand Theft Auto V,81115,2026-01-01 10:13:41.871603
1811260,EA SPORTS FC™ 26,692,2026-01-01 10:13:41.871603
730,Counter-Strike 2,1032134,2026-01-01 10:13:41.871603
578080,PUBG: Battlegrounds,380710,2026-01-01 10:13:41.871603
1172470,Apex Legends,86337,2026-01-01 10:13:41.871603
570,Dota 2,535953,2026-01-01 10:13:41.871603
1778820,TEKKEN 8,5082,2026-01-01 10:13:41.871603
271590,Grand Theft Auto V,84231,2026-01-01 10:23:44.825765
1811260,EA SPORTS FC™ 26,688,2026-01-01 10:23:44.825765
730,Counter-Strike 2,1045517,2026-01-01 10:23:44.825765
578080,PUBG: Battlegrounds,375897,2026-01-01 10:23:44.825765
1172470,Apex Legends,85495,2026-01-01 10:23:44.825765
570,Dota 2,541522,2026-01-01 10:23:44.825765
1778820,TEKKEN 8,5134,2026-01-01 10:23:44.825765
271590,Grand Theft Auto V,85675,2026-01-01 10:33:48.353002
1811260,EA SPORTS FC™ 26,698,2026-01-01 10:33:48.353002
730,Counter-Strike 2,1057215,2026-01-01 10:33:48.353002
578080,PUBG: Battlegrounds,381730,2026-01-01 10:33:48.353002
1172470,Apex Legends,83182,2026-01-01 10:33:48.353002
570,Dota 2,555247,2026-01-01 10:33:48.353002
1778820,TEKKEN 8,5259,2026-01-01 10:33:48.353002
271590,Grand Theft Auto V,85675,2026-01-01 10:43:52.209776
1811260,EA SPORTS FC™ 26,698,2026-01-01 10:43:52.209776
730,Counter-Strike 2,1057215,2026-01-01 10:43:52.209776
578080,PUBG: Battlegrounds,381730,2026-01-01 10:43:52.209776
1172470,Apex Legends,83182,2026-01-01 10:43:52.209776
570,Dota 2,555247,2026-01-01 10:43:52.209776
1778820,TEKKEN 8,5259,2026-01-01 10:43:52.209776
271590,Grand Theft Auto V,89000,2026-01-01 10:53:55.126359
1811260,EA SPORTS FC™ 26,716,2026-01-01 10:53:55.126359
730,Counter-Strike 2,1085600,2026-01-01 10:53:55.126359
578080,PUBG: Battlegrounds,397615,2026-01-01 10:53:55.126359
1172470,Apex Legends,86390,2026-01-01 10:53:55.126359
570,Dota 2,567518,2026-01-01 10:53:55.126359
1778820,TEKKEN 8,5257,2026-01-01 10:53:55.126359
271590,Grand Theft Auto V,89000,2026-01-01 11:03:59.115976
1811260,EA SPORTS FC™ 26,716,2026-01-01 11:03:59.115976
730,Counter-Strike 2,1085600,2026-01-01 11:03:59.115976
578080,PUBG: Battlegrounds,397615,2026-01-01 11:03:59.115976
1172470,Apex Legends,86390,2026-01-01 11:03:59.115976
570,Dota 2,567518,2026-01-01 11:03:59.115976
1778820,TEKKEN 8,5257,2026-01-01 11:03:59.115976
271590,Grand Theft Auto V,92103,2026-01-01 11:14:02.034728
1811260,EA SPORTS FC™ 26,734,2026-01-01 11:14:02.034728
730,Counter-Strike 2,1128404,2026-01-01 11:14:02.034728
578080,PUBG: Battlegrounds,422606,2026-01-01 11:14:02.034728
1172470,Apex Legends,91432,2026-01-01 11:14:02.034728
570,Dota 2,584267,2026-01-01 11:14:02.034728
1778820,TEKKEN 8,5436,2026-01-01 11:14:02.034728
271590,Grand Theft Auto V,92103,2026-01-01 11:24:06.166780
1811260,EA SPORTS FC™ 26,734,2026-01-01 11:24:06.166780
730,Counter-Strike 2,1128404,2026-01-01 11:24:06.166780
578080,PUBG: Battlegrounds,422606,2026-01-01 11:24:06.166780
1172470,Apex Legends,91432,2026-01-01 11:24:06.166780
570,Dota 2,584267,2026-01-01 11:24:06.166780
1778820,TEKKEN 8,5436,2026-01-01 11:24:06.166780
271590,Grand Theft Auto V,95240,2026-01-01 11:34:09.055968
1811260,EA SPORTS FC™ 26,777,2026-01-01 11:34:09.055968
730,Counter-Strike 2,1175039,2026-01-01 11:34:09.055968
578080,PUBG: Battlegrounds,454712,2026-01-01 11:34:09.055968
1172470,Apex Legends,98702,2026-01-01 11:34:09.055968
570,Dota 2,600610,2026-01-01 11:34:09.055968
1778820,TEKKEN 8,5622,2026-01-01 11:34:09.055968
271590,Grand Theft Auto V,96990,2026-01-01 11:44:11.978080
1811260,EA SPORTS FC™ 26,774,2026-01-01 11:44:11.978080
730,Counter-Strike 2,1206773,2026-01-01 11:44:11.978080
578080,PUBG: Battlegrounds,472698,2026-01-01 11:44:11.978080
1172470,Apex Legends,102595,2026-01-01 11:44:11.978080
570,Dota 2,611583,2026-01-01 11:44:11.978080
1778820,TEKKEN 8,5643,2026-01-01 11:44:11.978080
271590,Grand Theft Auto V,96990,2026-01-01 11:54:15.172342
1811260,EA SPORTS FC™ 26,774,2026-01-01 11:54:15.172342
730,Counter-Strike 2,1206773,2026-01-01 11:54:15.172342
578080,PUBG: Battlegrounds,472698,2026-01-01 11:54:15.172342
1172470,Apex Legends,102595,2026-01-01 11:54:15.172342
570,Dota 2,611583,2026-01-01 11:54:15.172342
1778820,TEKKEN 8,5643,2026-01-01 11:54:15.172342
271590,Grand Theft Auto V,98605,2026-01-01 12:04:18.175426
1811260,EA SPORTS FC™ 26,775,2026-01-01 12:04:18.175426
730,Counter-Strike 2,1234223,2026-01-01 12:04:18.175426
578080,PUBG: Battlegrounds,490237,2026-01-01 12:04:18.175426
1172470,Apex Legends,107087,2026-01-01 12:04:18.175426
570,Dota 2,623401,2026-01-01 12:04:18.175426
1778820,TEKKEN 8,5624,2026-01-01 12:04:18.175426
271590,Grand Theft Auto V,100127,2026-01-01 12:14:23.021488
1811260,EA SPORTS FC™ 26,788,2026-01-01 12:14:23.021488
730,Counter-Strike 2,1261205,2026-01-01 12:14:23.021488
578080,PUBG: Battlegrounds,507435,2026-01-01 12:14:23.021488
1172470,Apex Legends,111612,2026-01-01 12:14:23.021488
570,Dota 2,634054,2026-01-01 12:14:23.021488
1778820,TEKKEN 8,5779,2026-01-01 12:14:23.021488
271590,Grand Theft Auto V,102967,2026-01-01 12:24:25.945186
1811260,EA SPORTS FC™ 26,788,2026-01-01 12:24:25.945186
730,Counter-Strike 2,1316347,2026-01-01 12:24:25.945186
578080,PUBG: Battlegrounds,545214,2026-01-01 12:24:25.945186
1172470,Apex Legends,122351,2026-01-01 12:24:25.945186
570,Dota 2,657220,2026-01-01 12:24:25.945186
1778820,TEKKEN 8,5779,2026-01-01 12:24:25.945186
271590,Grand Theft Auto V,102967,2026-01-01 12:34:28.887549
1811260,EA SPORTS FC™ 26,812,2026-01-01 12:34:28.887549
730,Counter-Strike 2,1316347,2026-01-01 12:34:28.887549
578080,PUBG: Battlegrounds,545214,2026-01-01 12:34:28.887549
1172470,Apex Legends,122351,2026-01-01 12:34:28.887549
570,Dota 2,657220,2026-01-01 12:34:28.887549
1778820,TEKKEN 8,5882,2026-01-01 12:34:28.887549
271590,Grand Theft Auto V,106082,2026-01-01 12:44:31.792475
1811260,EA SPORTS FC™ 26,856,2026-01-01 12:44:31.792475
730,Counter-Strike 2,1348785,2026-01-01 12:44:31.792475
578080,PUBG: Battlegrounds,578698,2026-01-01 12:44:31.792475
1172470,Apex Legends,129511,2026-01-01 12:44:31.792475
570,Dota 2,679769,2026-01-01 12:44:31.792475
1778820,TEKKEN 8,5977,2026-01-01 12:44:31.792475
271590,Grand Theft Auto V,106082,2026-01-01 12:54:36.036393
1811260,EA SPORTS FC™ 26,866,2026-01-01 12:54:36.036393
730,Counter-Strike 2,1402028,2026-01-01 12:54:36.036393
578080,PUBG: Battlegrounds,578698,2026-01-01 12:54:36.036393
1172470,Apex Legends,136219,2026-01-01 12:54:36.036393
570,Dota 2,679769,2026-01-01 12:54:36.036393
1778820,TEKKEN 8,5977,2026-01-01 12:54:36.036393
271590,Grand Theft Auto V,107194,2026-01-01 13:04:39.666856
1811260,EA SPORTS FC™ 26,866,2026-01-01 13:04:39.666856
730,Counter-Strike 2,1402028,2026-01-01 13:04:39.666856
578080,PUBG: Battlegrounds,592401,2026-01-01 13:04:39.666856
1172470,Apex Legends,136219,2026-01-01 13:04:39.666856
570,Dota 2,688970,2026-01-01 13:04:39.666856
1778820,TEKKEN 8,6154,2026-01-01 13:04:39.666856
271590,Grand Theft Auto V,108461,2026-01-01 13:14:42.282860
1811260,EA SPORTS FC™ 26,900,2026-01-01 13:14:42.282860
730,Counter-Strike 2,1424017,2026-01-01 13:14:42.282860
578080,PUBG: Battlegrounds,604598,2026-01-01 13:14:42.282860
1172470,Apex Legends,140375,2026-01-01 13:14:42.282860
570,Dota 2,699581,2026-01-01 13:14:42.282860
1778820,TEKKEN 8,6154,2026-01-01 13:14:42.282860
271590,Grand Theft Auto V,110812,2026-01-01 13:24:44.973884
1811260,EA SPORTS FC™ 26,961,2026-01-01 13:24:44.973884
730,Counter-Strike 2,1467441,2026-01-01 13:24:44.973884
578080,PUBG: Battlegrounds,626307,2026-01-01 13:24:44.973884
1172470,Apex Legends,147531,2026-01-01 13:24:44.973884
570,Dota 2,712290,2026-01-01 13:24:44.973884
1778820,TEKKEN 8,6252,2026-01-01 13:24:44.973884
271590,Grand Theft Auto V,110812,2026-01-01 13:34:47.714452
1811260,EA SPORTS FC™ 26,961,2026-01-01 13:34:47.714452
730,Counter-Strike 2,1467441,2026-01-01 13:34:47.714452
578080,PUBG: Battlegrounds,626307,2026-01-01 13:34:47.714452
1172470,Apex Legends,147531,2026-01-01 13:34:47.714452
570,Dota 2,712290,2026-01-01 13:34:47.714452
1778820,TEKKEN 8,6379,2026-01-01 13:34:47.714452
271590,Grand Theft Auto V,112082,2026-01-01 13:44:55.572675
1811260,EA SPORTS FC™ 26,980,2026-01-01 13:44:55.572675
730,Counter-Strike 2,1487063,2026-01-01 13:44:55.572675
578080,PUBG: Battlegrounds,634610,2026-01-01 13:44:55.572675
1172470,Apex Legends,153702,2026-01-01 13:44:55.572675
570,Dota 2,722310,2026-01-01 13:44:55.572675
1778820,TEKKEN 8,6393,2026-01-01 13:44:55.572675
271590,Grand Theft Auto V,113393,2026-01-01 13:55:00.812532
1811260,EA SPORTS FC™ 26,1036,2026-01-01 13:55:00.812532
730,Counter-Strike 2,1511122,2026-01-01 13:55:00.812532
578080,PUBG: Battlegrounds,642584,2026-01-01 13:55:00.812532
1172470,Apex Legends,153702,2026-01-01 13:55:00.812532
570,Dota 2,733304,2026-01-01 13:55:00.812532
1778820,TEKKEN 8,6547,2026-01-01 13:55:00.812532
271590,Grand Theft Auto V,114834,2026-01-01 14:05:04.353708
1811260,EA SPORTS FC™ 26,1036,2026-01-01 14:05:04.353708
730,Counter-Strike 2,1528998,2026-01-01 14:05:04.353708
578080,PUBG: Battlegrounds,643456,2026-01-01 14:05:04.353708
1172470,Apex Legends,154524,2026-01-01 14:05:04.353708
570,Dota 2,747499,2026-01-01 14:05:04.353708
1778820,TEKKEN 8,6547,2026-01-01 14:05:04.353708
271590,Grand Theft Auto V,114834,2026-01-01 14:15:08.566214
1811260,EA SPORTS FC™ 26,1036,2026-01-01 14:15:08.566214
730,Counter-Strike 2,1526262,2026-01-01 14:15:08.566214
578080,PUBG: Battlegrounds,643456,2026-01-01 14:15:08.566214
1172470,Apex Legends,154524,2026-01-01 14:15:08.566214
570,Dota 2,743959,2026-01-01 14:15:08.566214
1778820,TEKKEN 8,6665,2026-01-01 14:15:08.566214
271590,Grand Theft Auto V,115922,2026-01-01 14:25:12.771954
1811260,EA SPORTS FC™ 26,1075,2026-01-01 14:25:12.771954
730,Counter-Strike 2,1537212,2026-01-01 14:25:12.771954
578080,PUBG: Battlegrounds,639749,2026-01-01 14:25:12.771954
1172470,Apex Legends,154800,2026-01-01 14:25:12.771954
570,Dota 2,754057,2026-01-01 14:25:12.771954
1778820,TEKKEN 8,6665,2026-01-01 14:25:12.771954
271590,Grand Theft Auto V,117045,2026-01-01 14:35:15.395094
1811260,EA SPORTS FC™ 26,1083,2026-01-01 14:35:15.395094
730,Counter-Strike 2,1542721,2026-01-01 14:35:15.395094
578080,PUBG: Battlegrounds,625962,2026-01-01 14:35:15.395094
1172470,Apex Legends,153374,2026-01-01 14:35:15.395094
570,Dota 2,763408,2026-01-01 14:35:15.395094
1778820,TEKKEN 8,6818,2026-01-01 14:35:15.395094
271590,Grand Theft Auto V,117045,2026-01-01 14:45:18.752340
1811260,EA SPORTS FC™ 26,1083,2026-01-01 14:45:18.752340
730,Counter-Strike 2,1542721,2026-01-01 14:45:18.752340
578080,PUBG: Battlegrounds,625962,2026-01-01 14:45:18.752340
1172470,Apex Legends,153374,2026-01-01 14:45:18.752340
570,Dota 2,763408,2026-01-01 14:45:18.752340
1778820,TEKKEN 8,6818,2026-01-01 14:45:18.752340
271590,Grand Theft Auto V,117737,2026-01-01 14:55:21.285536
271590,Grand Theft Auto V,118509,2026-01-01 15:05:23.990675
1811260,EA SPORTS FC™ 26,1053,2026-01-01 15:05:23.990675
730,Counter-Strike 2,1523641,2026-01-01 15:05:23.990675
578080,PUBG: Battlegrounds,602437,2026-01-01 15:05:23.990675
1172470,Apex Legends,143491,2026-01-01 15:05:23.990675
570,Dota 2,772089,2026-01-01 15:05:23.990675
271590,Grand Theft Auto V,118509,2026-01-01 15:15:31.523952
1811260,EA SPORTS FC™ 26,1053,2026-01-01 15:15:31.523952
730,Counter-Strike 2,1523641,2026-01-01 15:15:31.523952
578080,PUBG: Battlegrounds,576793,2026-01-01 15:15:31.523952
1172470,Apex Legends,143491,2026-01-01 15:15:31.523952
570,Dota 2,772089,2026-01-01 15:15:31.523952
1778820,TEKKEN 8,6868,2026-01-01 15:15:31.523952
271590,Grand Theft Auto V,118275,2026-01-01 15:21:05.365180
1811260,EA SPORTS FC™ 26,1039,2026-01-01 15:21:05.365180
730,Counter-Strike 2,1506238,2026-01-01 15:21:05.365180
578080,PUBG: Battlegrounds,576793,2026-01-01 15:21:05.365180
1172470,Apex Legends,138357,2026-01-01 15:21:05.365180
570,Dota 2,776413,2026-01-01 15:21:05.365180
1778820,TEKKEN 8,6868,2026-01-01 15:21:05.365180
271590,Grand Theft Auto V,118275,2026-01-01 15:31:05.662156
1811260,EA SPORTS FC™ 26,1039,2026-01-01 15:31:05.662156
730,Counter-Strike 2,1506238,2026-01-01 15:31:05.662156
578080,PUBG: Battlegrounds,542029,2026-01-01 15:31:05.662156
1172470,Apex Legends,138357,2026-01-01 15:31:05.662156
570,Dota 2,776413,2026-01-01 15:31:05.662156
1778820,TEKKEN 8,6835,2026-01-01 15:31:05.662156
271590,Grand Theft Auto V,118992,2026-01-01 16:01:09.216107
1811260,EA SPORTS FC™ 26,1056,2026-01-01 16:01:09.216107
730,Counter-Strike 2,1461624,2026-01-01 16:01:09.216107
578080,PUBG: Battlegrounds,505214,2026-01-01 16:01:09.216107
1172470,Apex Legends,120069,2026-01-01 16:01:09.216107
570,Dota 2,765797,2026-01-01 16:01:09.216107
1778820,TEKKEN 8,6777,2026-01-01 16:01:09.216107
271590,Grand Theft Auto V,118992,2026-01-01 16:11:14.854640
1811260,EA SPORTS FC™ 26,1056,2026-01-01 16:11:14.854640
730,Counter-Strike 2,1461624,2026-01-01 16:11:14.854640
578080,PUBG: Battlegrounds,464689,2026-01-01 16:11:14.854640
1172470,Apex Legends,120069,2026-01-01 16:11:14.854640
570,Dota 2,765797,2026-01-01 16:11:14.854640
1778820,TEKKEN 8,6688,2026-01-01 16:11:14.854640
271590,Grand Theft Auto V,119012,2026-01-01 16:21:18.075683
1811260,EA SPORTS FC™ 26,1038,2026-01-01 16:21:18.075683
730,Counter-Strike 2,1441899,2026-01-01 16:21:18.075683
578080,PUBG: Battlegrounds,464689,2026-01-01 16:21:18.075683
1172470,Apex Legends,111101,2026-01-01 16:21:18.075683
570,Dota 2,762591,2026-01-01 16:21:18.075683
1778820,TEKKEN 8,6688,2026-01-01 16:21:18.075683
271590,Grand Theft Auto V,119012,2026-01-01 16:31:21.675187
1811260,EA SPORTS FC™ 26,1038,2026-01-01 16:31:21.675187
730,Counter-Strike 2,1441899,2026-01-01 16:31:21.675187
578080,PUBG: Battlegrounds,431086,2026-01-01 16:31:21.675187
1172470,Apex Legends,111101,2026-01-01 16:31:21.675187
570,Dota 2,762591,2026-01-01 16:31:21.675187
1778820,TEKKEN 8,6733,2026-01-01 16:31:21.675187
271590,Grand Theft Auto V,119335,2026-01-01 16:41:24.909099
1811260,EA SPORTS FC™ 26,1039,2026-01-01 16:41:24.909099
730,Counter-Strike 2,1412258,2026-01-01 16:41:24.909099
578080,PUBG: Battlegrounds,431086,2026-01-01 16:41:24.909099
1172470,Apex Legends,103940,2026-01-01 16:41:24.909099
570,Dota 2,753439,2026-01-01 16:41:24.909099
1778820,TEKKEN 8,6733,2026-01-01 16:41:24.909099
271590,Grand Theft Auto V,119335,2026-01-01 16:51:28.340595
1811260,EA SPORTS FC™ 26,1039,2026-01-01 16:51:28.340595
730,Counter-Strike 2,1412258,2026-01-01 16:51:28.340595
578080,PUBG: Battlegrounds,401551,2026-01-01 16:51:28.340595
1172470,Apex Legends,103940,2026-01-01 16:51:28.340595
570,Dota 2,753439,2026-01-01 16:51:28.340595
1778820,TEKKEN 8,6646,2026-01-01 16:51:28.340595
271590,Grand Theft Auto V,119466,2026-01-01 17:01:31.556416
1811260,EA SPORTS FC™ 26,1026,2026-01-01 17:01:31.556416
